# Vayyar & Minicircuits VNAKit
# Frequency range: [2000 - 2700 (mhz)], 1001 measurements.
# RBW: 2(khz); OutputPower: -10(dbm); transmitting from trPort 3

FREQUENCY(MHZ),1_I,1_Q,2_I,2_Q,3_I,3_Q,4_I,4_Q,5_I,5_Q,6_I,6_Q
2260.4,-0.000301856,0.00535359,-0.046579,0.0062549,0,0,0.0429288,0.0256004,-0.00187151,-0.00109045,-0.0679513,0.0379061
2261.1,-8.11356e-05,0.00537785,-0.0468672,0.00667792,0,0,0.0438398,0.0248321,-0.00191821,-0.00101261,-0.0673058,0.040113
2261.8,0.000102095,0.00532598,-0.0467995,0.00711085,0,0,0.0443938,0.0238223,-0.00194912,-0.000932025,-0.0661043,0.0420955
2262.5,0.000330093,0.005241,-0.0466046,0.00749999,0,0,0.0448296,0.0226775,-0.00199475,-0.000870152,-0.0646679,0.0439949
2263.2,0.000527331,0.00519773,-0.0467315,0.0079552,0,0,0.0455224,0.0217634,-0.00203868,-0.000772181,-0.0636158,0.046013
2263.9,0.000714267,0.0051525,-0.0467156,0.00834855,0,0,0.0460874,0.0207164,-0.00207482,-0.000696193,-0.0622692,0.0479062
2264.6,0.000897494,0.00507779,-0.0466931,0.00875675,0,0,0.0466051,0.0196822,-0.00209751,-0.000638462,-0.0609498,0.049784
2265.3,0.00109017,0.00499021,-0.0466622,0.00917287,0,0,0.0470886,0.0185865,-0.00213271,-0.000546373,-0.0595079,0.0516206
2266,0.00126036,0.00489422,-0.0464825,0.00957843,0,0,0.0474092,0.0174637,-0.00215492,-0.000477544,-0.0578526,0.0532626
2266.7,0.00146374,0.00481858,-0.0465818,0.0100159,0,0,0.0480108,0.0164673,-0.00215865,-0.000378488,-0.056474,0.0551421
2267.4,0.00162098,0.00469015,-0.0463226,0.0104106,0,0,0.0482434,0.0152608,-0.00217252,-0.000300695,-0.0546805,0.0567045
2268.1,0.00179973,0.00459073,-0.0463638,0.0108212,0,0,0.0487101,0.0141765,-0.00217582,-0.000232967,-0.0531097,0.0584153
2268.8,0.0019464,0.00445352,-0.0463736,0.011249,0,0,0.0491682,0.0130748,-0.00219653,-0.000113434,-0.0514911,0.0600675
2269.5,0.00211739,0.00433089,-0.0461914,0.0116861,0,0,0.0493979,0.0118938,-0.00220351,-5.8904e-05,-0.0496298,0.0615813
2270.2,0.00226466,0.00422172,-0.0463409,0.0121123,0,0,0.0499148,0.0108533,-0.00220492,3.87321e-05,-0.0480595,0.0632203
2270.9,0.00238991,0.00405893,-0.0460375,0.0124763,0,0,0.0499326,0.00958994,-0.00217892,0.000121967,-0.0459594,0.0644613
2271.6,0.00253913,0.00390942,-0.045977,0.012915,0,0,0.0501886,0.00844398,-0.00220507,0.000205657,-0.0440706,0.0658698
2272.3,0.00266493,0.00375302,-0.0457118,0.0133032,0,0,0.0502728,0.00723316,-0.00218706,0.000288246,-0.0420026,0.0670647
2273,0.00279211,0.00361548,-0.0458969,0.0137456,0,0,0.0507606,0.00612742,-0.00217127,0.000390411,-0.0402812,0.068597
2273.7,0.00289318,0.00342803,-0.0455419,0.0141272,0,0,0.0506559,0.00489529,-0.00214145,0.000476166,-0.0380081,0.0695207
2274.4,0.00300564,0.00328052,-0.0455462,0.0145577,0,0,0.0509171,0.00372795,-0.00214579,0.000547803,-0.0360655,0.0708101
2275.1,0.00307438,0.00309814,-0.0453805,0.0149737,0,0,0.0509458,0.00252208,-0.00211622,0.000655657,-0.0339175,0.0718586
2275.8,0.00318863,0.00290898,-0.0452604,0.0153326,0,0,0.0509885,0.00132772,-0.00210502,0.000723092,-0.0317612,0.072774
2276.5,0.00328743,0.00276522,-0.0453569,0.0158215,0,0,0.0512634,0.000169565,-0.00205516,0.000803274,-0.0297913,0.0740489
2277.2,0.0033273,0.00256663,-0.045027,0.0161786,0,0,0.0510599,-0.00103904,-0.00202262,0.000889065,-0.0274211,0.0746937
2277.9,0.0033835,0.00237402,-0.0449248,0.016591,0,0,0.0510835,-0.00226659,-0.00199287,0.000954417,-0.0252361,0.0755631
2278.6,0.00339423,0.00220092,-0.0447892,0.0170004,0,0,0.0510267,-0.00343401,-0.00198558,0.00104017,-0.0229747,0.0763032
2279.3,0.0034486,0.00200521,-0.0446936,0.0173977,0,0,0.0510228,-0.00464669,-0.00188921,0.00111516,-0.0207494,0.0770595
2280,0.00350496,0.00185379,-0.0447666,0.0178362,0,0,0.051132,-0.00580701,-0.00190637,0.00121069,-0.0185976,0.0779449
2280.7,0.00353215,0.00165618,-0.0446416,0.0182866,0,0,0.0510575,-0.00706378,-0.0018324,0.00126055,-0.0162535,0.0785942
2281.4,0.00355028,0.00146147,-0.0445849,0.0186923,0,0,0.0509825,-0.00826941,-0.00179395,0.00132098,-0.0139591,0.0791965
2282.1,0.00351467,0.00126447,-0.044238,0.0190555,0,0,0.0505995,-0.00941735,-0.00171773,0.00141614,-0.0115472,0.0793373
2282.8,0.00354129,0.00110996,-0.0443891,0.0195022,0,0,0.0507014,-0.0106425,-0.00169203,0.00148369,-0.0092893,0.0800999
2283.5,0.00350796,0.000918682,-0.0440355,0.019881,0,0,0.0502601,-0.0118063,-0.00161518,0.0015402,-0.00683554,0.0801289
2284.2,0.00350845,0.000744969,-0.0439813,0.0203189,0,0,0.0501121,-0.0130313,-0.00158564,0.00162663,-0.00446572,0.0805087
2284.9,0.00345617,0.000544993,-0.043795,0.0206649,0,0,0.0497982,-0.0141792,-0.00150791,0.00167074,-0.00208652,0.080568
2285.6,0.0033983,0.000385751,-0.0434408,0.0210278,0,0,0.0492766,-0.0153465,-0.00143385,0.00174573,0.000387138,0.0804033
2286.3,0.00339342,0.000221856,-0.0436103,0.0215039,0,0,0.0492849,-0.0165455,-0.00138969,0.00179062,0.00266794,0.0808669
2287,0.00331827,5.24187e-05,-0.0431532,0.0218119,0,0,0.0486012,-0.0176362,-0.0013076,0.00185035,0.00512729,0.0803925
2287.7,0.00325841,-0.000110486,-0.0429267,0.0221542,0,0,0.0481736,-0.0187402,-0.00124318,0.00192764,0.00753242,0.0801938
2288.4,0.00320779,-0.000270842,-0.0429353,0.0226494,0,0,0.0479038,-0.0199626,-0.00116947,0.00196363,0.00993962,0.0802582
2289.1,0.00312059,-0.00043304,-0.0426368,0.0229796,0,0,0.0473164,-0.0210463,-0.00109446,0.00200229,0.0122856,0.0797595
2289.8,0.00306381,-0.000584848,-0.0424385,0.0233683,0,0,0.0468234,-0.0221493,-0.000984876,0.00205552,0.0146947,0.0793978
2290.5,0.00300585,-0.00071628,-0.0425265,0.023815,0,0,0.046616,-0.0233584,-0.000926044,0.00208323,0.0170371,0.0793722
2291.2,0.00289877,-0.00086887,-0.0422279,0.0241948,0,0,0.0459826,-0.0244389,-0.000849438,0.00213158,0.0194516,0.0787433
2291.9,0.0027871,-0.000998934,-0.0419383,0.0245075,0,0,0.0452994,-0.0254373,-0.000759602,0.00214242,0.021722,0.0779881
2292.6,0.00271195,-0.00112873,-0.0417954,0.0248852,0,0,0.0447933,-0.0265445,-0.000679118,0.00219938,0.0240411,0.0774493
2293.3,0.00259064,-0.00124928,-0.0415417,0.0252539,0,0,0.044131,-0.0275576,-0.000576168,0.00219846,0.0263349,0.0766719
2294,0.00244846,-0.00137467,-0.0413251,0.0255713,0,0,0.0435055,-0.0285551,-0.0005011,0.00223472,0.0285946,0.0758432
2294.7,0.00236503,-0.0014876,-0.0412077,0.0260127,0,0,0.0429206,-0.0296736,-0.00041127,0.00226191,0.0308819,0.0751508
2295.4,0.00227492,-0.00159416,-0.0411818,0.0264576,0,0,0.0424088,-0.0307618,-0.000323241,0.00228923,0.0331882,0.0745195
2296.1,0.00210445,-0.00168681,-0.0409166,0.0267973,0,0,0.0416646,-0.0317375,-0.000222525,0.00231194,0.0353762,0.0734485
2296.8,0.00199079,-0.00176125,-0.0406896,0.0271724,0,0,0.0409201,-0.0326958,-0.000127832,0.00231022,0.037528,0.0723593
2297.5,0.00181798,-0.00185115,-0.0403577,0.0274579,0,0,0.040029,-0.0335941,-6.15322e-05,0.00231696,0.0396288,0.0710595
2298.2,0.00168702,-0.00192723,-0.0401436,0.0278358,0,0,0.0392747,-0.0345329,2.8977e-05,0.0023202,0.0417506,0.0699425
2298.9,0.00155735,-0.00198903,-0.0399164,0.0282,0,0,0.038503,-0.0354918,0.000124446,0.00234141,0.0438772,0.0687123
2299.6,0.00140505,-0.00207798,-0.0399497,0.0286525,0,0,0.0379249,-0.0365341,0.000218086,0.00231722,0.0460028,0.0677599
2300.3,0.00125446,-0.00209938,-0.0394687,0.0289059,0,0,0.0368405,-0.0372439,0.000296533,0.00233205,0.0478699,0.066041
2301,0.0011198,-0.0021643,-0.0393575,0.0292971,0,0,0.0360963,-0.0382279,0.000414636,0.00232071,0.0499012,0.0648011
2301.7,0.000938955,-0.00215782,-0.039002,0.0296033,0,0,0.0350761,-0.0389911,0.000505661,0.00227502,0.0517505,0.0631593
2302.4,0.000810771,-0.00218206,-0.038803,0.02997,0,0,0.0342324,-0.0398533,0.000605589,0.00226217,0.0536349,0.0616518
2303.1,0.000634108,-0.00221669,-0.0385622,0.0303129,0,0,0.0332958,-0.0406103,0.000684075,0.00224848,0.0554413,0.0600411
2303.8,0.000483603,-0.00224554,-0.0383633,0.0306557,0,0,0.03243,-0.0414305,0.00077081,0.00223318,0.0572293,0.0584674
2304.5,0.000362535,-0.00222316,-0.0383491,0.0311678,0,0,0.031648,-0.0424154,0.000861344,0.00218749,0.0592124,0.0570792
2305.2,0.000210268,-0.00223432,-0.0380248,0.0314655,0,0,0.0306143,-0.0431028,0.000945354,0.00215949,0.0608349,0.0552656
2305.9,6.05116e-05,-0.00219316,-0.0379259,0.0318764,0,0,0.0297366,-0.0439743,0.0010346,0.00213722,0.0626029,0.0536475
2306.6,-9.39566e-05,-0.00218467,-0.0374706,0.0320768,0,0,0.0285627,-0.0444378,0.00111203,0.00209165,0.0639734,0.051519
2307.3,-0.000226739,-0.00213613,-0.0371564,0.0323915,0,0,0.0275172,-0.0451133,0.00119597,0.00207208,0.0654352,0.049577
2308,-0.000402087,-0.00214965,-0.0371132,0.0328645,0,0,0.0266153,-0.0459449,0.00128812,0.00201207,0.0671375,0.0478989
2308.7,-0.000505174,-0.00209207,-0.0368187,0.0331978,0,0,0.0255204,-0.0465598,0.00136155,0.00200207,0.0685448,0.0458635
2309.4,-0.000664997,-0.00201192,-0.0364903,0.0334348,0,0,0.0244227,-0.0470928,0.00143581,0.00192592,0.0697925,0.0437644
2310.1,-0.000785735,-0.00195402,-0.0362171,0.0337525,0,0,0.0233234,-0.047616,0.00153305,0.00188904,0.0710349,0.0416715
2310.8,-0.000927272,-0.00192049,-0.0359448,0.034111,0,0,0.0222313,-0.048205,0.00159789,0.00179858,0.0723048,0.0395999
2311.5,-0.00105605,-0.00185586,-0.0358231,0.0345184,0,0,0.0212194,-0.0488668,0.00167913,0.00174163,0.0736451,0.03763
2312.2,-0.00112113,-0.00172846,-0.0355572,0.0348359,0,0,0.0200689,-0.0493678,0.00172644,0.00170304,0.0747806,0.0354222
2312.9,-0.00127023,-0.00169268,-0.0351703,0.0351262,0,0,0.01889,-0.0497382,0.00180804,0.00160391,0.0756625,0.0331187
2313.6,-0.00137956,-0.00160879,-0.0349991,0.0355067,0,0,0.0178288,-0.0503587,0.00189092,0.00156108,0.0768599,0.0309935
2314.3,-0.00147242,-0.00151208,-0.0346647,0.0357581,0,0,0.0165988,-0.0506929,0.00195195,0.0014786,0.0776229,0.0286643
2315,-0.00156715,-0.00140028,-0.0344818,0.0362012,0,0,0.0154875,-0.0512702,0.00199046,0.00139423,0.078688,0.0264716
2315.7,-0.00170114,-0.00131585,-0.0343639,0.0366279,0,0,0.0144092,-0.0518263,0.00204851,0.00133374,0.0796968,0.0242914
2316.4,-0.00176024,-0.00121242,-0.0339678,0.0368695,0,0,0.0131541,-0.0520654,0.00211071,0.001257,0.0802573,0.0218526
2317.1,-0.00185524,-0.00111419,-0.033697,0.0371409,0,0,0.0119516,-0.0523452,0.00217965,0.00118686,0.0808755,0.0195126
2317.8,-0.00193031,-0.00104961,-0.0334979,0.0375641,0,0,0.0107775,-0.052804,0.00222163,0.00109303,0.081672,0.0171581
2318.5,-0.0019916,-0.000879402,-0.0332377,0.0378932,0,0,0.00959382,-0.0530939,0.00226716,0.00102325,0.0821678,0.0147861
2319.2,-0.00205298,-0.000788676,-0.0326477,0.0379815,0,0,0.00822323,-0.0529734,0.00229315,0.000929191,0.082153,0.0121841
2319.9,-0.00212968,-0.000687593,-0.0327011,0.0385276,0,0,0.00717267,-0.0536124,0.00234752,0.000843975,0.0830891,0.0099892
2320.6,-0.00216617,-0.000560802,-0.0321254,0.0386492,0,0,0.00582443,-0.0534792,0.00238717,0.000725784,0.0829779,0.00735835
2321.3,-0.002238,-0.000451748,-0.0320869,0.039201,0,0,0.0046627,-0.0540137,0.00242109,0.000646297,0.0836844,0.00506977
2322,-0.00224399,-0.000303101,-0.0315561,0.0393055,0,0,0.00336842,-0.0538283,0.00245244,0.000583822,0.0833884,0.00248962
2322.7,-0.00228183,-0.000201985,-0.0312204,0.0395349,0,0,0.00212298,-0.0538551,0.00246547,0.000458844,0.0833861,3.56875e-05
2323.4,-0.00232256,-7.47415e-05,-0.0310297,0.0399965,0,0,0.00088006,-0.0541286,0.0025049,0.000380167,0.0837151,-0.00240916
2324.1,-0.00234788,7.42711e-06,-0.0306845,0.040211,0,0,-0.000372356,-0.0541088,0.00250445,0.000294103,0.0835296,-0.00485284
2324.8,-0.00230998,0.000166874,-0.0303814,0.0406036,0,0,-0.00164828,-0.0542015,0.00254309,0.000198591,0.0835011,-0.00735463
2325.5,-0.00235125,0.000306516,-0.0302637,0.0410512,0,0,-0.00283849,-0.0545001,0.00257206,8.45741e-05,0.083697,-0.00973226
2326.2,-0.00234855,0.000443057,-0.0297125,0.0411161,0,0,-0.00413778,-0.0541036,0.00256109,-4.05271e-06,0.0829628,-0.0122561
2326.9,-0.00234544,0.000544934,-0.0295286,0.0415264,0,0,-0.0053671,-0.0542271,0.00255962,-0.00010927,0.0828632,-0.0146672
2327.6,-0.00232961,0.000671722,-0.029083,0.0417108,0,0,-0.00662873,-0.0539605,0.00258176,-0.000206502,0.0822162,-0.017104
2328.3,-0.00230099,0.000737337,-0.0287686,0.0419674,0,0,-0.00785614,-0.0538396,0.00254567,-0.000313164,0.0816961,-0.0195157
2329,-0.00231881,0.000864608,-0.0285197,0.0423753,0,0,-0.00912784,-0.0538006,0.00258508,-0.000427184,0.0813659,-0.0219668
2329.7,-0.00227916,0.00100143,-0.0283236,0.0428207,0,0,-0.0103877,-0.0538757,0.00253996,-0.000488451,0.0810456,-0.0243705
2330.4,-0.00222742,0.00109957,-0.0278327,0.0429257,0,0,-0.011621,-0.0534512,0.00255021,-0.000602838,0.080058,-0.0267371
2331.1,-0.00219352,0.00121099,-0.0275205,0.0432308,0,0,-0.012883,-0.0532094,0.00254282,-0.00069911,0.0793072,-0.0291215
2331.8,-0.00217264,0.00131023,-0.0271616,0.0434973,0,0,-0.0141207,-0.052935,0.00250457,-0.000790542,0.0784197,-0.0314692
2332.5,-0.00213441,0.00142654,-0.0268516,0.0438606,0,0,-0.0153822,-0.0527349,0.00248778,-0.000895576,0.0776579,-0.0338138
2333.2,-0.00206057,0.00151916,-0.0264297,0.0439707,0,0,-0.0165607,-0.0522354,0.00247223,-0.000966809,0.0764595,-0.0360184
2333.9,-0.00201115,0.001617,-0.0261137,0.0443575,0,0,-0.0178291,-0.0519906,0.00242029,-0.00109075,0.0755468,-0.0383389
2334.6,-0.00197457,0.00171785,-0.0258933,0.0447286,0,0,-0.0190444,-0.0518317,0.00238578,-0.00117401,0.0746734,-0.0406075
2335.3,-0.00188882,0.00178002,-0.0254395,0.0449167,0,0,-0.0202671,-0.0512909,0.00238105,-0.00128034,0.0733283,-0.0428006
2336,-0.00184706,0.00188944,-0.0252002,0.0453107,0,0,-0.0214685,-0.0510056,0.00229586,-0.0013755,0.0723155,-0.0450288
2336.7,-0.00177649,0.00196002,-0.0248007,0.0455558,0,0,-0.0226775,-0.0505524,0.00226354,-0.0014772,0.0710014,-0.0471625
2337.4,-0.00171261,0.0020397,-0.0244709,0.0458659,0,0,-0.0238856,-0.0501043,0.00221111,-0.00157245,0.0696804,-0.0492982
2338.1,-0.00160831,0.00209259,-0.023988,0.0459659,0,0,-0.0250078,-0.0493984,0.0021498,-0.00169495,0.0680388,-0.0512839
2338.8,-0.0015506,0.00218448,-0.0236967,0.0462667,0,0,-0.0261456,-0.0489219,0.00210862,-0.00173052,0.0666324,-0.0532782
2339.5,-0.00147494,0.0022286,-0.0231688,0.0463342,0,0,-0.0272361,-0.048128,0.00203465,-0.0018183,0.0647821,-0.0551137
2340.2,-0.00137993,0.00228469,-0.0227904,0.0465773,0,0,-0.0283637,-0.0474876,0.00196157,-0.00191036,0.0631895,-0.0570049
2340.9,-0.00130691,0.00237958,-0.0225374,0.0470219,0,0,-0.0295964,-0.0470923,0.00189276,-0.00198308,0.0617642,-0.0590808
2341.6,-0.00121668,0.0024177,-0.0221312,0.0471701,0,0,-0.0306623,-0.0463743,0.00184733,-0.00206317,0.0600054,-0.0608427
2342.3,-0.00114223,0.00244216,-0.0216584,0.0473277,0,0,-0.0316832,-0.0455457,0.00177081,-0.00214374,0.0580699,-0.0625024
2343,-0.00106507,0.00250965,-0.0212851,0.0475606,0,0,-0.0327865,-0.0449033,0.00168967,-0.00217981,0.0562768,-0.0642336
2343.7,-0.000988224,0.00255642,-0.0210818,0.0480612,0,0,-0.0340023,-0.0444646,0.00163933,-0.00228249,0.0547388,-0.0661855
2344.4,-0.000902955,0.00257026,-0.0205908,0.0481915,0,0,-0.0349939,-0.0435452,0.00154606,-0.00236271,0.052636,-0.0677024
2345.1,-0.000793602,0.00259658,-0.020133,0.0482477,0,0,-0.0359387,-0.0426619,0.0014316,-0.00238193,0.0505473,-0.0690968
2345.8,-0.000715293,0.00263327,-0.0197796,0.0485989,0,0,-0.0370073,-0.0419478,0.00137903,-0.00245954,0.0486416,-0.0707134
2346.5,-0.000623023,0.0026786,-0.0195176,0.0489567,0,0,-0.0381095,-0.041313,0.0012682,-0.00253245,0.0467649,-0.0723093
2347.2,-0.000538128,0.00268325,-0.0190174,0.0490559,0,0,-0.0389678,-0.0402718,0.00115682,-0.00257536,0.0444998,-0.073551
2347.9,-0.000488139,0.00270773,-0.0186816,0.0493557,0,0,-0.0400419,-0.0395325,0.00109386,-0.00264906,0.0424578,-0.075009
2348.6,-0.000384415,0.00270539,-0.0181348,0.0493157,0,0,-0.0407833,-0.0383657,0.000968309,-0.00268662,0.0400134,-0.0759682
2349.3,-0.000324425,0.00272794,-0.0177622,0.0496275,0,0,-0.0417657,-0.0375565,0.000876369,-0.00271975,0.0379022,-0.0773067
2350,-0.000369294,0.00242464,-0.0185172,0.0432527,0,0,-0.0355129,-0.0351082,0.000878187,-0.00240478,0.0367188,-0.0678478
2350.7,-0.00028796,0.00243237,-0.0183005,0.0436253,0,0,-0.0364774,-0.0344875,0.000802248,-0.00246625,0.0349531,-0.0692238
2351.4,-0.00024469,0.00245459,-0.0179093,0.0437915,0,0,-0.037274,-0.0336311,0.000709064,-0.00251059,0.0328646,-0.0702219
2352.1,-0.000190697,0.00241719,-0.0174823,0.043807,0,0,-0.0379187,-0.0326469,0.000622294,-0.00253602,0.0307177,-0.0709167
2352.8,-0.000105876,0.00245444,-0.0171875,0.0441646,0,0,-0.0388568,-0.0318968,0.000497753,-0.00255926,0.0287501,-0.0720834
2353.5,-3.69137e-05,0.00241465,-0.0167752,0.0442393,0,0,-0.0394738,-0.0309452,0.000422227,-0.00259095,0.0265803,-0.0727208
2354.2,2.48075e-05,0.00243269,-0.0164306,0.044457,0,0,-0.0402568,-0.0300537,0.000316812,-0.00259515,0.0244733,-0.0735767
2354.9,9.52016e-05,0.00243423,-0.0161164,0.0446686,0,0,-0.0409949,-0.0292453,0.000249974,-0.00263316,0.0224159,-0.0743795
2355.6,0.000161069,0.00239769,-0.0157374,0.0448042,0,0,-0.0416671,-0.0282544,0.000128862,-0.00263064,0.0202088,-0.074955
2356.3,0.000221983,0.00241243,-0.015444,0.0451323,0,0,-0.042496,-0.0274277,4.29382e-05,-0.00267857,0.0181127,-0.0758121
2357,0.000280661,0.00236577,-0.0150956,0.0453534,0,0,-0.0431842,-0.0264915,-7.18785e-05,-0.00268167,0.0159129,-0.0764007
2357.7,0.000346535,0.00235766,-0.01466,0.0453137,0,0,-0.0436127,-0.025395,-0.000173998,-0.00267084,0.0136334,-0.0765596
2358.4,0.000364693,0.00233983,-0.0143376,0.045556,0,0,-0.0443241,-0.0244757,-0.00026452,-0.00267734,0.011441,-0.077111
2359.1,0.000404574,0.00233486,-0.0139196,0.0456371,0,0,-0.044842,-0.0234054,-0.000363342,-0.00268052,0.00918191,-0.077338
2359.8,0.000480452,0.00232231,-0.0135908,0.0459382,0,0,-0.0455,-0.0224829,-0.000458498,-0.00267859,0.00695265,-0.077804
2360.5,0.000525472,0.00228336,-0.0131788,0.0458977,0,0,-0.045865,-0.0213648,-0.000564634,-0.00263667,0.00467685,-0.0777171
2361.2,0.000545457,0.0022614,-0.0127788,0.0460453,0,0,-0.0463773,-0.020293,-0.000669383,-0.00262649,0.00239232,-0.0778445
2361.9,0.000608574,0.00225501,-0.0124527,0.0462722,0,0,-0.0469551,-0.0193086,-0.000744704,-0.00259335,0.000154851,-0.0780708
2362.6,0.000623229,0.00222587,-0.0120404,0.04634,0,0,-0.0473202,-0.0181904,-0.000857559,-0.00258747,-0.00210732,-0.077933
2363.3,0.000659687,0.00220628,-0.0117011,0.0465468,0,0,-0.047848,-0.0171769,-0.000967143,-0.00258365,-0.00436107,-0.0780233
2364,0.000678453,0.00218834,-0.0112741,0.0466023,0,0,-0.0481677,-0.0160338,-0.00105122,-0.00253084,-0.006635,-0.077742
2364.7,0.000750166,0.00216744,-0.0109501,0.0468538,0,0,-0.0486605,-0.0149893,-0.00116439,-0.0025266,-0.00887609,-0.0777174
2365.4,0.000773629,0.00211397,-0.0106242,0.0470822,0,0,-0.0491837,-0.0139182,-0.00126458,-0.00249414,-0.0111265,-0.077656
2366.1,0.000792338,0.00211738,-0.0102205,0.0471653,0,0,-0.0494369,-0.0127833,-0.00135606,-0.00243158,-0.0133755,-0.0772329
2366.8,0.000835167,0.00207387,-0.00974668,0.0470766,0,0,-0.0495241,-0.0115758,-0.00142779,-0.0023499,-0.0156052,-0.0765102
2367.5,0.000834288,0.00208333,-0.0094094,0.0473506,0,0,-0.0500262,-0.010516,-0.00152066,-0.00233204,-0.0178608,-0.0763485
2368.2,0.000869125,0.00206749,-0.00900773,0.0474119,0,0,-0.0501737,-0.00934657,-0.00162716,-0.00229439,-0.0200571,-0.0757142
2368.9,0.000867899,0.00205891,-0.00859436,0.0474742,0,0,-0.050366,-0.00818972,-0.00170495,-0.002223,-0.0222281,-0.0750419
2369.6,0.000903906,0.00200696,-0.0081913,0.0474807,0,0,-0.0504794,-0.00703319,-0.00177553,-0.00217125,-0.0243393,-0.0742459
2370.3,0.000939627,0.00200893,-0.00786276,0.0477765,0,0,-0.0508488,-0.00590925,-0.00188857,-0.00211477,-0.026576,-0.0738478
2371,0.000934249,0.00198048,-0.0073906,0.0476137,0,0,-0.050756,-0.00473969,-0.00196368,-0.00205562,-0.0286038,-0.0726921
2371.7,0.000971699,0.00195937,-0.00702204,0.0478039,0,0,-0.0509469,-0.00355197,-0.0020252,-0.00199718,-0.0307474,-0.0719523
2372.4,0.000984817,0.00197622,-0.00665074,0.0479303,0,0,-0.0510984,-0.00241837,-0.00211848,-0.0019211,-0.0328268,-0.0711486
2373.1,0.000981234,0.00196388,-0.00624506,0.048015,0,0,-0.0511706,-0.00125815,-0.00217999,-0.0018461,-0.034895,-0.0701711
2373.8,0.00100472,0.00193658,-0.00587073,0.0480846,0,0,-0.0511966,-7.35599e-05,-0.00226359,-0.00177038,-0.0369018,-0.0691433
2374.5,0.0010549,0.00192673,-0.00544123,0.0480957,0,0,-0.0511446,0.00111496,-0.00231692,-0.00166619,-0.0388782,-0.0679529
2375.2,0.00105452,0.00196254,-0.00501794,0.0481057,0,0,-0.0510124,0.00226167,-0.00242157,-0.00157869,-0.0407618,-0.066716
2375.9,0.00105992,0.00191566,-0.00463934,0.0482363,0,0,-0.0510517,0.00345044,-0.0024631,-0.0015184,-0.0427589,-0.0656255
2376.6,0.00107986,0.00192469,-0.00425065,0.048205,0,0,-0.0508873,0.00459848,-0.00250446,-0.00141804,-0.044534,-0.0642433
2377.3,0.00111079,0.00190811,-0.00387119,0.0484254,0,0,-0.0509658,0.0058193,-0.00257756,-0.00132883,-0.0465169,-0.063131
2378,0.00110852,0.00192386,-0.00343824,0.0483017,0,0,-0.0506637,0.00692701,-0.00264025,-0.00123209,-0.048186,-0.061546
2378.7,0.00113695,0.00194719,-0.00304712,0.0486017,0,0,-0.0507688,0.00812984,-0.00267048,-0.00116683,-0.0502054,-0.0604428
2379.4,0.00112463,0.00195003,-0.00263774,0.0484499,0,0,-0.0503884,0.00927317,-0.00271908,-0.00108751,-0.0517476,-0.0587373
2380.1,0.00116013,0.00190708,-0.00222717,0.0484878,0,0,-0.0501443,0.0104296,-0.00276439,-0.000946075,-0.0534002,-0.0572159
2380.8,0.00117733,0.00195098,-0.00181085,0.0485287,0,0,-0.0499259,0.0115911,-0.00281036,-0.000873915,-0.055088,-0.0556039
2381.5,0.00121572,0.00196224,-0.00145208,0.0487137,0,0,-0.0498119,0.0127349,-0.00286759,-0.000756244,-0.0567404,-0.0542016
2382.2,0.00123407,0.00195271,-0.00105365,0.048713,0,0,-0.0495058,0.01389,-0.00290368,-0.000661795,-0.0582943,-0.0524992
2382.9,0.00127273,0.00198529,-0.000618273,0.0487368,0,0,-0.0491465,0.0149876,-0.00290799,-0.0005767,-0.0597672,-0.0507912
2383.6,0.0012991,0.00199276,-0.000215943,0.0487733,0,0,-0.0488086,0.0161123,-0.00295974,-0.000467216,-0.0611992,-0.0490336
2384.3,0.00132268,0.00202234,0.000168146,0.0488616,0,0,-0.0485052,0.0172542,-0.002944,-0.000353004,-0.0627084,-0.0473347
2385,0.00133963,0.00203487,0.000595498,0.0487557,0,0,-0.0480199,0.018322,-0.00296891,-0.000234488,-0.0639046,-0.0453865
2385.7,0.00138379,0.00202389,0.00102384,0.0486808,0,0,-0.0475189,0.0193757,-0.00299376,-0.000120276,-0.0651018,-0.0433947
2386.4,0.00142715,0.00205196,0.00145335,0.048847,0,0,-0.0471695,0.0205429,-0.00299957,-1.80194e-05,-0.0664914,-0.0416181
2387.1,0.00143487,0.00206874,0.00183031,0.0487866,0,0,-0.0466511,0.0215844,-0.00299283,8.62095e-05,-0.0675929,-0.0396474
2387.8,0.00150348,0.00206743,0.00223339,0.0487966,0,0,-0.0461859,0.0226853,-0.00301965,0.000190116,-0.0687387,-0.0376706
2388.5,0.00153824,0.00209643,0.00262796,0.0489195,0,0,-0.0457581,0.0237619,-0.00301722,0.00031091,-0.0699041,-0.035768
2389.2,0.00159861,0.00210482,0.0030605,0.0488874,0,0,-0.045196,0.024813,-0.00298014,0.000411829,-0.070898,-0.0337118
2389.9,0.0016431,0.00214191,0.00346798,0.0488861,0,0,-0.044614,0.0258595,-0.00297635,0.000516862,-0.0718349,-0.0316531
2390.6,0.00169125,0.00212804,0.00390089,0.0486566,0,0,-0.0438091,0.0267857,-0.00296525,0.000624789,-0.0724409,-0.0293733
2391.3,0.00175062,0.00216073,0.00430095,0.0487748,0,0,-0.0433232,0.0278109,-0.00293997,0.000737826,-0.073442,-0.0273883
